Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
PID201900526,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05850,09 Aug 2019,,-,"2018-009858 24 Jan 2018 JP
",F28F 9/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900567,,-,(PA) Pemeriksa Substantif,2019/05834,09 Aug 2019,,-,"JP 2018-010590 25 Jan 2018 JP
",B60W 10/00,TOYOTA JIDOSHA KABUSUIKI KAISHA
P00201900569,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05835,09 Aug 2019,,-,"JP 2018-010322 25 Jan 2018 JP
",C23C 8/32,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900571,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05836,09 Aug 2019,,-,"JP 2018-010021 24 Jan 2018 JP
","F16H 57/04,H02K 7/116,H02K 9/19","(1) TOYOTA JIDOSHA KABUSHIKI KAISHA
(2) AISIN AW CO., LTD."
P00201900612,,-,(PA) Pelayanan Teknis,2019/05838,09 Aug 2019,,-,"JP2018-010495 25 Jan 2018 JP
",H02M 7/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900693,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/05841,09 Aug 2019,,-,"2018-012675 29 Jan 2018 JP
",B60W 10/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900694,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/02150,29 Mar 2019,,-,"JP 2016-129048 29 Jun 2016 JP
","C12N 15/09,C12Q 1/68",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900946,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06546,06 Sep 2019,,-,"JP 2018-016801 01 Feb 2018 JP
","B60K 1/00,B60K 11/04",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900950,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06547,06 Sep 2019,,-,"JP 2018-016778 01 Feb 2018 JP
",B60R 11/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201900951,,-,(PA) Pelayanan Teknis,2019/05843,09 Aug 2019,,-,"2018-015367 31 Jan 2018 JP
","F16D 11/14,F16D 47/06,F16H 3/46",TOYOTA JIDOSHA KABUSHKI KAISHA
P00201900953,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06548,06 Sep 2019,,-,"JP2018-016779 01 Feb 2018 JP
","B60R 11/00,H02M 7/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201900989,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06562,06 Sep 2019,,-,"2018-020271 07 Feb 2018 JP
","B60H 1/08,B60H 1/22",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901003,,-,(PA) Pemeriksa Substantif,2019/06600,06 Sep 2019,,-,"JP2018-018465 05 Feb 2018 JP
","G01C 21/20,G01C 21/34,H04W 4/00,H04W 4/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901066,,-,(PA) Pemeriksa Substantif,2019/06605,06 Sep 2019,,-,"JP 2018-019601 06 Feb 2018 JP
",H02M 3/155,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901085,,-,(PA) Pemeriksa Substantif,2019/06606,06 Sep 2019,,-,"2018-021016 08 Feb 2018 JP
","F02D 17/00,F02D 29/02,F02D 41/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901095,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06608,06 Sep 2019,,-,"JP 2018-021636 09 Feb 2018 JP
",H01M 2/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901216,,-,(PA) Pelayanan Teknis,2019/06612,06 Sep 2019,,-,"JP 2018-023277 13 Feb 2018 JP
",F02D 21/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901218,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07488,18 Oct 2019,,-,"JP2018-076170 11 Apr 2018 JP
",F01N 3/10,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901284,,-,(PA) Pelayanan Teknis,2019/06618,06 Sep 2019,,-,"2018-025342 15 Feb 2018 JP
",H02P 27/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901331,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06619,06 Sep 2019,,-,"JP 2018-024899 15 Feb 2018 JP
","F01N 11/00,F01N 3/08,F01N 3/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901384,,-,(PA) Pemeriksa Substantif,2019/06623,06 Sep 2019,,-,"JP 2018-026042 16 Feb 2018 JP
",G06Q 30/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201901463,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06624,06 Sep 2019,,-,"2018-028171 20 Feb 2018 JP
",B62D 25/04,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901530,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06625,06 Sep 2019,,-,"2018-029716 22 Feb 2018 JP
",B65G 1/133,TOYOTA JIDOSHA KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
PID201901567,,-,(PA) Pemeriksa Substantif,2019/06626,06 Sep 2019,,-,"2018-178849 25 Sep 2018 JP
","G05D 1/00,B60W 30/18,B60Q 9/00,G05D 1/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901781,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06598,06 Sep 2019,,-,"JP 2018-037556 02 Mar 2018 JP
",F01N 3/08,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201901817,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06822,13 Sep 2019,,-,"2018-040871 07 Mar 2018 JP
","F02D 43/00,B60W 30/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901830,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/06807,13 Sep 2019,,-,"JP 2018-037990 02 Mar 2018 JP
",B60W 10/06,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201901855,,-,(PA) Pelayanan Teknis,2019/06810,13 Sep 2019,,-,"2018-039311 06 Mar 2018 JP
","B60R 16/02,H02G 3/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901958,,-,(PA) Pelayanan Teknis,2019/06812,13 Sep 2019,,-,"2018-039786 06 Mar 2018 JP
","H01M 4/13,H01M 4/139",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201901959,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2019/06813,13 Sep 2019,,-,"JP 2018-041048 07 Mar 2018 JP
",F02D 45/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902010,,-,(PA) Pelayanan Teknis,2019/06994,20 Sep 2019,,-,"JP2018-043740 12 Mar 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902048,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2019/07223,04 Oct 2019,,-,"JP2018-068838 30 Mar 2018 JP
","B23K 11/02,F16G 5/16",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902177,,-,(PA) Pelayanan Teknis,2019/07086,27 Sep 2019,,-,"JP2018-051307 19 Mar 2018 JP
",G01M 11/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902225,,-,(PA) Pelayanan Teknis,2019/06979,20 Sep 2019,,-,"2018-048941 16 Mar 2018 JP
","B60K 35/00,G01D 13/22",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201902245,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07891,08 Nov 2019,,-,"2018-050863 19 Mar 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902271,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07057,27 Sep 2019,,-,"2018-051022 19 Mar 2018 JP
",F01N 3/023,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902312,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07061,27 Sep 2019,,-,"2018-054656 22 Mar 2018 JP
","B60W 10/06,B60W 10/08,F01N 3/10,F01N 9/00,F02D 41/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201902355,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2019/07227,04 Oct 2019,,-,"2018-065852 29 Mar 2018 JP
","H01L 51/52,H01M 4/38,H01M 10/39",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902374,,-,(PA) Pemeriksa Substantif,2019/07215,04 Oct 2019,,-,"2018-062251 28 Mar 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902426,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2019/07112,27 Sep 2019,,-,"JP 2018-055161 22 Mar 2018 JP
","B01D 46/00,B01D 53/94,F01N 11/00,F01N 3/028,F01N 3/20,F01N 9/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201902658,,-,(PA) Pelayanan Teknis,2019/07266,04 Oct 2019,,-,"2018-066563 30 Mar 2018 JP
",F24F 13/28,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902647,,-,(PA) Pelayanan Teknis,2019/07265,04 Oct 2019,,-,"JP 2018-068835 30 Mar 2018 JP
","G06F 3/14,G06F 9/50,G09G 5/00,G09G 5/14,G09G 5/39,H04N 21/43,H04N 5/44",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902914,,-,(PA) Pelayanan Teknis,2019/04339,21 Jun 2019,,-,"JP 2018-07,74421 09 Apr 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902938,,-,(PA) Pelayanan Teknis,2019/07448,11 Oct 2019,,-,"JP 2018-074859 09 Apr 2018 JP
","B22F 3/00,H01F 41/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201902980,,-,(PA) Pelayanan Teknis,2019/07509,18 Oct 2019,,-,"JP 2018-076237 11 Apr 2018 JP
","B60W 10/06,B60W 10/08,B60W 20/10,B60W 30/18,F02D 41/04,F02D 41/06,F02D 41/12",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903218,,-,(PA) Pemeriksa Substantif,2019/07627,25 Oct 2019,,-,"2018-080142 18 Apr 2018 JP
",F02D 13/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903220,,-,(PA) Pemeriksa Substantif,2019/08412,13 Dec 2019,,-,"JP 2018-106897 04 Jun 2018 JP
","B29C 45/14,B29C 69/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903283,,-,(PA) Pelayanan Teknis,2019/07638,25 Oct 2019,,-,"2018-081682 20 Apr 2018 JP
","B29D 23/00,F16H 57/04",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201903310,,-,(PA) Pemeriksa Substantif,2019/07839,01 Nov 2019,,-,"2019-001170 08 Jan 2019 JP
","C04B 18/04,C04B 18/20,C04B 18/24",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903318,,-,(PA) Pelayanan Teknis,2019/07958,08 Nov 2019,,-,"JP 2018-089492 07 May 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKl KAISHA
P00201903365,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/07843,01 Nov 2019,,-,"2018-083656 25 Apr 2018 JP
","B60H 1/22,F01P 3/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903366,,-,(PA) Pelayanan Teknis,2019/07844,01 Nov 2019,,-,"JP 2018-082626 23 Apr 2018 JP
",B60K 17/34,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903367,,-,(PA) Pelayanan Teknis,2019/07845,01 Nov 2019,,-,"JP 2018-086960 27 Apr 2018 JP
","C21D 1/26,C21D 9/08,C21D 9/40,C21D 9/50",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903413,,-,(PA) Pemeriksa Substantif,2019/07840,01 Nov 2019,,-,"2018-085005 26 Apr 2018 JP
",B60R 11/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903524,,-,(PA) Pelayanan Teknis,2019/07886,08 Nov 2019,,-,"JP 2018-087556 27 Apr 2018 JP
","C09K 5/16,F28D 20/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903828,,-,(PA) Ketua Kelompok Pemeriksa Substantif,2019/08000,15 Nov 2019,,-,"2018-089935 08 May 2018 JP
",B01J 35/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903829,,-,(PA) Pelayanan Teknis,2019/08003,15 Nov 2019,,-,"2018-090111 08 May 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201903895,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/08006,15 Nov 2019,,-,"2018-092281 11 May 2018 JP
","B01J 37/08,B01J 21/18",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201903896,,-,(PA) Pemeriksa Substantif,2019/08057,22 Nov 2019,,-,"2018-092957 14 May 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201903931,,-,(PA) Pemeriksa Substantif,2019/08007,15 Nov 2019,,-,"JP 2018-092236 11 May 2018 JP
","F16G 5/00,F16G 5/16",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904031,,-,(PA) Pemeriksa Substantif,2019/08212,29 Nov 2019,,-,"2018-098920 23 May 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201904062,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/08063,22 Nov 2019,,-,"2018-093860 15 May 2018 JP
",C12P 21/02,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904225,,-,(PA) Pemeriksa Substantif,2019/08312,06 Dec 2019,,-,"2018-101055 25 May 2018 JP
","H04L 1/00,H04W 72/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904231,,-,(PA) Pemeriksa Substantif,2019/08213,29 Nov 2019,,-,"2018-100893 25 May 2018 JP
","B60W 50/10,B60W 30/18,B60W 30/14,B60W 50/14,G05D 1/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201904241,,-,(PA) Pelayanan Teknis,2019/08215,29 Nov 2019,,-,"2018-098852 23 May 2018 JP
","B60K 23/02,F16D 25/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904282,,-,(PA) Pemeriksa Substantif,2019/08314,06 Dec 2019,,-,"2018-106351 01 Jun 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201904299,,-,(PA) Pemeriksa Substantif,2019/08203,29 Nov 2019,,-,"2018-099880 24 May 2018 JP
","B60K 1/00,H02M 7/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904491,,-,(PA) Pelayanan Teknis,2019/08287,06 Dec 2019,,-,"2018-106015 01 Jun 2018 JP
","H01M 10/05,H01M 4/13",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201904585,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2019/08294,06 Dec 2019,,-,"2018-103454 30 May 2018 JP
",-,"2. OSAKA UNIVERSITY
1. TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201904605,,-,(PA) Pemeriksa Substantif,2019/08414,13 Dec 2019,,-,"JP 2018-107803 05 Jun 2018 JP
","C08K 7/02,C08L 23/00,C08L 77/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201904643,,-,(PA) Pemeriksa Substantif,2019/08452,13 Dec 2019,,-,"JP 2018-111166 11 Jun 2018 JP
",F02B 75/28,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904797,,-,(PA) Pelayanan Teknis,2020/00442,14 Feb 2020,,-,"2018-113304 14 Jun 2018 JP
",H02M 3/155,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201904837,,-,(PA) Pelayanan Teknis,2019/08464,23 Dec 2019,,-,"2018-114891 15 Jun 2018 JP
",F02D 41/04,TOYOTA JIDOSHA KABUSHIKI KAISHA
Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201905427,,-,(PA) Pelayanan Teknis,2020/00466,14 Feb 2020,,-,"JP2018-142733 30 Jul 2018 JP
","B60R 16/02,H02G 3/14,H05K 5/03",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905500,,-,(PA) Pelayanan Teknis,2020/00011,10 Jan 2020,,-,"JP 2018-127154 03 Jul 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905522,,-,(PA) Pelayanan Teknis,2020/00018,10 Jan 2020,,-,"2018-127729 04 Jul 2018 JP
",F02F 3/10,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905556,,-,(PA) Pelayanan Teknis,2020/00396,07 Feb 2020,,-,"JP2018-127687 04 Jul 2018 JP
",B62D 65/00,TOYOTA JIDOSHA KASUSHIKI KAISHA
P00201905617,,-,(PA) Pelayanan Teknis,2020/00020,10 Jan 2020,,-,"2018-196162 17 Oct 2018 JP
","B01J 19/00,H01M 4/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905712,,-,(PA) Pelayanan Teknis,2020/00081,17 Jan 2020,,-,"2018-129991 09 Jul 2018 JP
","F02B 23/06,F02M 61/18","KABUSHIKI KAISHA TOYOTA JIDOSHOKKI
TOYOTA JIDOSHA KABUSHIKI KAISHA"
P00201905713,,-,(PA) Pelayanan Teknis,2020/00232,31 Jan 2020,,-,"JP2018-130789 10 Jul 2018 JP
","G06Q 50/00,H01J 7/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905752,,-,(PA) Pelayanan Teknis,2020/00205,24 Jan 2020,,-,"2018-132606 12 Jul 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905783,,-,(PA) Pelayanan Teknis,2020/00233,31 Jan 2020,,-,"JP 2018- 131133 10 Jul 2018 JP
","F16H 61/00,F16H 61/02,F16H 61/4069,F16K 31/02,F16K 31/12,F16K 31/36,G05D 16/20",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201905951,,-,(PA) Pelayanan Teknis,2020/00250,31 Jan 2020,,-,"2018-134441 17 Jul 2018 JP
",B24D 11/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201906082,,-,(PA) Pelayanan Teknis,2020/00258,31 Jan 2020,,-,"2018-136820 20 Jul 2018 JP
","H01M 8/02,H01M 8/0284,H01M 8/0286,H01M 8/10",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201906245,,-,(PA) Masa Pengumuman,2020/00882,18 Jun 2020,,-,"JP2018-175054 19 Sep 2018 JP
",-,TOYOTA JIDOSHA KABUSIHKI KAISHA
P00201906286,,-,(PA) Pelayanan Teknis,2020/00279,31 Jan 2020,,-,"2018-141557 27 Jul 2018 JP
","B26F 1/16,F16L 41/06",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201906698,,-,(PA) Pelayanan Teknis,2020/00617,06 Mar 2020,,-,"JP2018-155556 22 Aug 2018 JP
",F01N 3/22,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201906747,,-,(PA) Pelayanan Teknis,2020/00479,14 Feb 2020,,-,"2018-150690 09 Aug 2018 JP
","B29C 70/06,B29C 70/30,F16J 12/00,F17C 1/06",TOYOTA JIDOSHA KABUSIHKI KAISHA
P00201906751,,-,(PA) Pelayanan Teknis,2020/00507,14 Feb 2020,,-,"2018-148343 07 Aug 2018 JP
","B60K 1/00,B62D 21/00,B62D 25/08",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201906779,,-,(PA) Pelayanan Teknis,2020/00508,14 Feb 2020,,-,"JP2018-148053 07 Aug 2018 JP
","F01N 3/023,F01N 3/035,F02D 17/02,F02D 43/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201906848,,-,(PA) Pelayanan Teknis,2020/00487,14 Feb 2020,,-,"2018-150564 09 Aug 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201906973,,-,(PA) Pelayanan Teknis,2020/00618,06 Mar 2020,,-,"2018-156194 23 Aug 2018 JP
",B60K 6/40,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201906971,,-,(PA) Pelayanan Teknis,2020/00566,21 Feb 2020,,-,"2018-152467 13 Aug 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201907020,,-,(PA) Pelayanan Teknis,2019/06115,23 Aug 2019,,-,"JP 2018 - 182509 27 Sep 2018 JP
",-,TOYOTA JIDOSHA KABUSHIKI KAISHA
PID201907223,,-,(PA) Pelayanan Teknis,2020/00615,06 Mar 2020,,-,"2018-154933 21 Aug 2018 JP
",H02J 7/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201907210,,-,(PA) Masa Pengumuman,2020/00899,18 Jun 2020,,-,"2018 163379 31 Aug 2018 JP
",G05D 1/00,TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201506833,IDP000065437,,(PA) Diberi Paten,2016/05534,07 Oct 2016,22 Apr 2013,22 Apr 2013,"- - -
","F16F 15/14,F16H 45/02",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201800964,IDP000070487,,(PA) Diberi Paten,2018/09831,07 Sep 2018,08 Feb 2018,08 Feb 2018,"2017-021983 09 Feb 2017 JP
","B60K 6/40,B60K 6/46,F02B 61/00,F02B 67/00",TOYOTA JIDOSHA KABUSHIKI KAISHA
P00201602808,,-,(PA) Dianggap Ditarik Kembali (Formalitas),2017/12256,10 Nov 2017,,-,"- - -
",B22C 5/10,PT TOYOTA MOTOR MANUFACTURING INDONESIA
P00201602810,,-,(PA) Dianggap Ditarik Kembali (Formalitas),2017/12287,10 Nov 2017,,-,"- - -
","B22C 5/16,B22D 43/00",PT TOYOTA MOTOR MANUFACTURING INDONESIA
P00201602811,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2017/12257,10 Nov 2017,,-,"- - -
","B01D 23/00,B01D 23/26","PT TOYOTA MOTOR
MANUFACTURING INDONESIA"
PID201900180,,-,(PA) Masa Pengumuman,2020/01224,08 Sep 2020,,-,"- - -
",F01L 35/02,PT TOYOTA MOTOR MANUFACTURING INDONESIA
P00201804431,,-,(PA) Pelayanan Teknis,2020/00141,17 Jan 2020,,-,"- - -
",B65G 47/00,PT. Toyota Motor Manufacturing Indonesia
PID201900575,,-,(PA) Masa Pengumuman,2020/01257,08 Sep 2020,,-,"- - -
",B23Q 3/00,PT TOYOTA MOTOR MANUFACTURING INDONESIA
P00201404820,IDP000063772,,(PA) Diberi Paten,2016/03198,29 Apr 2016,13 Aug 2014,26 Feb 2013,"2012-160775 19 Jul 2012 JP
",G08G 1/16,"NISSAN MOTOR CO., LTD."
P00201506530,IDP000058920,,(PA) Diberi Paten,2017/00034,06 Jan 2017,12 Oct 2015,06 Mar 2014,"2013-072241 29 Mar 2013 JP
","H02J 17/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201500847,IDP000060037,,(PA) Diberi Paten,2015/01905,15 May 2015,12 Feb 2015,31 Jul 2013,"2012-171715 02 Aug 2012 JP
","H01M 10/42,H01M 10/42,H01M 10/48,H01M 10/48,H01M 2/10","NISSAN MOTOR CO., LTD."
P00201500353,IDP000060078,,(PA) Diberi Paten,2016/02656,08 Apr 2016,21 Jan 2015,19 Jul 2013,"2012-166645 27 Jul 2012 JP
","B60R 11/02,G03B 15/00,G03B 17/02","NISSAN MOTOR CO., LTD."
P00201504610,IDP000061889,,(PA) Diberi Paten,2017/03150,31 Mar 2017,27 Jul 2015,24 Dec 2013,"2013-017986 01 Feb 2013 JP
","F02B 37/00,F02D 21/08","NISSAN MOTOR CO., LTD."
P00201400539,IDP000045982,,(PA) Diberi Paten,2015/01648,30 Apr 2015,29 Jan 2014,29 Jan 2014,"2011-172936 08 Aug 2011 JP
",F02D 13/02,"NISSAN MOTOR CO., LTD."
P00201500846,IDP000056623,,(PA) Diberi Paten,2015/05532,11 Dec 2015,12 Feb 2015,31 Jul 2013,"2012-171713 02 Aug 2012 JP
","B60L 11/18,B60L 3/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201500175,IDP000060077,,(PA) Diberi Paten,2016/02653,08 Apr 2016,12 Jan 2015,09 Jul 2013,"2012-155357 11 Jul 2012 JP
","B05B 7/08,B60R 1/00,B60S 1/60,H04N 5/225","NISSAN MOTOR CO., LTD."
P00201402331,IDP000047416,,(PA) Diberi Paten,2015/02334,12 Jun 2015,21 Apr 2014,29 Oct 2012,"2012-132789 12 Jun 2012 JP
","B60R 1/00,B60R 1/04,B60R 1/12,B60R 11/02,H04N 7/18","NISSAN MOTOR CO., LTD."
P00201500642,IDP000050085,,(PA) Masa Tenggang Dihapuskan,2016/04610,05 Aug 2016,02 Feb 2015,03 Jul 2013,"1256364 03 Jul 2012 FR
","B60N 2/22,B60N 2/64","NISSAN MOTOR CO., LTD."
P00201404825,IDP000063774,,(PA) Diberi Paten,2016/03197,29 Apr 2016,13 Aug 2014,26 Feb 2013,"2012-045349 01 Mar 2012 JP
",G08G 1/16,"NISSAN MOTOR CO., LTD."
P00201400474,IDP000049226,,(PA) Diberi Paten,2015/00769,13 Mar 2015,27 Jan 2014,27 Jul 2012,"2011-168904 02 Aug 2011 JP
",G08G 1/16,"NISSAN MOTOR CO., LTD."
P00201701931,IDP000069040,,(PA) Diberi Paten,2017/13728,29 Dec 2017,24 Mar 2017,26 Aug 2015,"2014-175588 29 Aug 2014 JP
","H01G 11/10,H01G 11/76,H01M 2/10,H02G 3/16","NISSAN MOTOR CO., LTD."
P00201406804,IDP000047640,,(PA) Diberi Paten,2015/00351,13 Feb 2015,03 Nov 2014,15 Apr 2013,"2012-102924 27 Apr 2012 JP
","B60N 2/42,B60N 2/68,B62D 21/15,B62D 25/04,B62D 25/20","NISSAN MOTOR CO., LTD."
P00201405180,IDP000047096,,(PA) Diberi Paten,2016/01697,18 Mar 2016,29 Aug 2014,02 Nov 2012,"2012-067073 23 Mar 2012 JP
","B60G 17/015,B60G 17/0195,B60G 17/06,B60K 17/24,B60R 22/00,B60W 10/04,B60W 10/22,B60W 10/184","NISSAN MOTOR CO.,LTD."
P00201600660,IDP000056821,,(PA) Masa Tenggang Dihapuskan,2017/04218,21 Apr 2017,29 Jan 2016,19 Jun 2014,"2013-138613 02 Jul 2013 JP
","B62D 25/08,B62D 25/14,B62D 25/20","NISSAN MOTOR CO., LTD."
P00201500644,IDP000047266,,(PA) Diberi Paten,2016/02865,18 Apr 2016,02 Feb 2015,24 Jul 2013,"2012-166496 27 Jul 2012 JP
",G08G 1/16,"NISSAN MOTOR CO., LTD."
